-5.89593	-0.497354	-1.72856
-0.321967	-0.012889	-22.6342
23.9018	0.184555	0.261197
-0.210752	-21.984	-0.0121102
0.022253	1.24009	0.604895
1.39981	-0.00810018	4.6388
-5.55603	0.214789	0.756259
0.716247	3.92714	-0.0301617
-0.043719	-0.52613	1.16722
0.0390392	-0.0440793	0.343978
-0.0814226	-0.424413	-0.300167
-0.699388	0.00453588	-1.36052
1.76237	-0.166356	-0.42237
-0.395915	-1.27221	0.0350819
-0.195844	0.264028	-0.459389
-0.0148342	0.375086	0.0483245
-0.00019339	0.00641217	-0.0501877
0.0125268	0.0210566	-0.284262
0.0508551	0.174734	0.180706
0.33918	-0.00206368	0.493424
-0.80671	0.141659	0.214879
0.277677	0.646637	-0.0204408
0.296199	-0.186304	0.218794
-0.0320187	-0.334951	-0.032322
0.00274902	0.0533527	0.0134831
-0.000780064	0.0122395	0.0157039
0.00402534	0.0492523	0.0325368
0.0442432	-0.0319435	0.12675
-0.0510768	-0.106519	-0.0934744
-0.187134	0.0119962	-0.19864
0.294226	-0.088923	-0.120997
-0.155147	-0.288631	0.0225598
-0.14358	0.106165	-0.105381
0.0277185	0.128234	0.0370964
-0.00861566	-0.0331863	0.0439276
0.000634239	-0.00198988	0.00259529
-0.00072145	-0.00254966	-0.00120311
0.000812556	-0.0124393	-0.0159452
0.000525578	-0.026471	-0.0224681
-0.0312274	0.0309797	-0.0813627
0.0482078	0.0595086	0.0546242
0.0994411	-0.00420573	0.106177
-0.136534	0.0536602	0.0624683
0.0915983	0.146342	-0.0109803
0.0791093	-0.0578231	0.0439531
-0.0279184	-0.0290215	-0.0121643
-0.0093723	0.0182739	-0.0368987
0.0012361	-0.0210738	0.0107366
0.0011142	-0.00134854	-0.0101444
0.000752708	-0.00784132	-0.000368966
0.00316774	0.00444995	-0.00080594
-0.00307208	0.00645439	-0.00818096
0.00236756	0.0161044	0.0129215
0.0208279	-0.0181296	0.0349468
-0.0285313	-0.0342096	-0.0318517
-0.0527031	0.00401671	-0.0375484
0.00991231	-0.0322632	-0.0312278
-0.0459907	-0.0483041	0.00827319
-0.0528268	0.030545	-0.0159447
0.0238246	0.0126027	0.00764811
0.0180427	-0.0111554	0.0278588
-0.00211825	0.00512752	-0.0102952
0.0012408	0.00262888	0.00145148
-0.000251553	-0.0208534	-0.0233561
0.00568189	0.00471429	0.00149505
-0.00623298	0.0102229	-0.0453236
0.0030644	-0.00523197	0.00628003
0.00231152	0.00861901	0.0201384
0.000740992	-0.0123555	-0.0137648
-0.0150913	0.0121902	0.00429495
0.0267979	0.0191789	0.0106045
0.0217975	-0.00927775	0.0228654
0.00766784	0.0126544	0.024548
0.0350902	0.00211553	-0.0119251
0.0635401	-0.0180285	0.0166373
-0.0209245	-0.0169147	-0.0211666
-0.0276926	0.0121963	-0.00433331
0.00456528	0.0357242	-0.000933463
-0.00605182	-0.00037183	0.0195153
-0.0014355	0.0392388	0.0117353
-0.0209877	-0.00196918	0.00468004
0.00179236	0.000481769	-0.0117096
-0.00492189	0.00384829	0.00775512
0.00678741	0.00525611	0.0442127
-0.00497174	-0.000127309	-0.0111127
-0.0039522	-0.00199359	-0.0180261
-0.00556856	0.0049009	0.0113646
0.0102454	-0.0114116	-0.00768066
-0.019697	-0.0103674	-0.000674617
-0.00572777	0.00260935	-0.0027071
-0.0385242	-0.00826169	-0.0184438
-0.0124858	-0.00271546	0.00415123
-0.0444454	0.0150185	-0.0158579
0.0143158	0.0277557	0.00381829
0.00194996	-0.0139845	-0.00232584
-0.00171683	-0.0222846	-0.00446543
-0.00296868	-0.00500584	-0.0140036
0.005988	-0.0325259	0.00750067
0.0330501	0.0115942	-0.00247408
-0.00460937	-0.00252493	0.0329309
0.0115813	-0.00027405	-0.00542563
0.00315216	0.0413409	-0.00927454
-0.00199111	-0.00833374	-0.00792974
-0.00213862	-0.00820431	0.022793
-0.00097881	0.006632	0.0116203
0.00573656	-0.0134695	0.0339681
-0.000235822	-0.000466309	0.00344345
-0.00154773	0.00382904	-0.0120385
0.0254162	0.0067582	0.0109685
-0.00140951	0.00881966	-0.0499899
-0.0133217	0.0120805	0.000868821
0.0133053	0.00290098	0.00753832
0.0287341	-0.00951136	-0.00711424
-0.0157186	-0.0536457	0.0104942
0.0287016	0.0118014	-0.0155635
-0.00498287	-0.0147863	0.00173776
0.0171513	0.000669453	-0.0153513
-0.0087369	0.00447782	-0.0197531
-0.0266139	-0.00407232	-0.0201488
0.00340723	0.0960451	0.0156229
-0.0223756	-0.00483273	5.17964e-05
-0.00332774	0.0233806	-0.0102388
-0.0250554	-0.00371671	-0.0155026
0.000866744	-0.0498547	0.00416679
0.00281183	0.0067783	0.00826576
-0.000899355	-0.00788617	-0.0487492
0.0031366	-0.00706423	0.00543523
-0.0028491	8.2352e-05	-0.0134335
0.0113818	0.00357209	-0.00132862
0.00364848	0.00144192	0.022552
0.0024092	0.001772	-0.00883058
-5.46284e-05	0.0102587	0.0519637
-0.0126778	-0.0133048	0.0109791
0.0086202	-0.00701161	0.0108168
0.0127768	0.0081994	0.0139665
0.00384563	0.033134	0.0217685
-0.0309418	-0.00324356	0.0113839
0.00262529	0.0257709	0.0149078
-0.0225684	0.00814971	0.0119642
0.00265362	0.0346378	0.00427655
0.000157077	-0.0103163	0.011893
-0.00481623	-0.0964201	-0.0604215
0.0291125	0.00410926	0.0121784
0.00189385	0.0254136	-0.0173304
-0.0208927	0.00165889	0.0100182
0.00137376	-0.0273912	0.0990352
0.0345618	0.0103019	0.016956
-0.00520666	0.00693968	-0.0203125
0.000303539	-0.00230958	0.00121093
0.00445194	0.00621304	-0.00679924
0.00748428	0.0048724	-0.0251079
-0.00192019	0.0175197	-0.0580567
0.000118832	-0.00543893	-0.022021
-0.00195274	0.0105043	-0.0199823
0.0159086	-0.00333582	-0.00479877
-0.00784103	-0.012292	0.0493684
0.00717694	0.00318546	0.00541422
-0.00368011	0.0276766	-0.0126081
-0.00236205	-0.00750658	0.00961081
-0.00662371	0.0429061	-0.0200348
-0.000168237	-0.00580309	0.0182277
0.0064307	-0.00563234	0.0069778
0.0045925	-0.00301255	0.0177109
0.00613249	-0.0521002	0.0226218
0.0263955	0.0213469	0.0219454
-0.00504317	0.0230225	0.0375904
-0.0511262	0.00126992	0.00309819
-0.00153137	0.00159968	-0.0790004
0.0195113	-0.00133494	-0.00199158
0.0015892	-0.0146341	0.0339109
0.0433614	-0.00365489	0.00952182
-0.00516606	0.0190868	-0.117492
-0.0199633	-0.00481183	-0.00516119
0.00485585	0.0258064	0.0177457
0.0111819	-0.000719198	-0.0188813
-0.00660988	0.025331	0.0278449
-0.0173555	-0.00094658	0.0107987
0.00019026	0.00552038	0.0704912
-0.0269167	0.00116678	0.0143235
0.00167622	-0.0191053	0.0193935
-0.0143559	-0.00134098	0.0116908
-0.00225587	-0.0197023	-0.0339765
-0.0128986	0.00670563	-0.0094845
0.0142934	-0.00645063	-0.0194409
0.0338621	-0.000624915	-0.0124729
-0.00133083	-0.0585006	-0.0530415
0.0324319	0.00338818	-0.0106465
-0.00750563	-0.0121915	-0.0498417
0.0188725	-0.00105105	-0.00989337
-0.0126428	0.0384091	-0.00216874
-0.0485881	-0.0132414	-0.0162202
0.0144885	0.0458079	0.0332671
0.0299655	0.00104725	-0.00130901
0.00277779	0.0141933	0.134593
-0.0439319	-0.000163719	-0.0130569
-0.00123095	-0.00575548	-0.0120264
0.0127156	-0.00562275	-0.00772987
0.00296283	-0.0171345	-0.0388685
-0.0389954	0.00706342	-0.0191423
0.0089084	0.0180129	0.0425833
0.00206428	-0.00392882	-0.0122066
-0.00512981	-0.00643532	0.0169076
-0.0121773	0.00143847	0.0129243
0.0038743	-0.0166305	0.0193344
0.021431	-0.00641864	0.0201637
0.00368349	-0.0195498	0.00547688
0.0407592	0.00198051	0.0140542
0.0113335	0.00858137	-0.0356537
0.0457495	0.00711875	0.00276953
-0.000397266	0.0315649	-0.0855166
-0.0186815	-0.00499649	-0.00894575
0.00143649	-0.0316843	0.0313137
-0.0251708	0.0112763	-0.0206186
-0.00875624	-0.0108768	0.0577192
-0.0652249	0.00451164	-0.0274373
0.0100081	0.00899018	0.022846
-0.0349175	-0.00571301	-0.0228371
0.0106226	0.00983777	-0.0334474
0.0369655	-0.0132503	-0.0139705
-0.0112546	-0.0576752	-0.0424805
0.00705651	0.00824458	-0.0207366
-0.00449843	0.0253113	-0.0409295
0.0356741	-0.00283666	0.000281977
0.00287368	-0.0572052	0.0866322
0.00312193	0.00229826	0.00823452
-0.00181683	-0.00818895	-0.0289628
-0.0200342	-3.0665e-05	-0.0173664
-0.00513511	0.0492905	0.0569997
0.0328171	-0.0131712	0.0105398
-0.00633354	-0.00668609	0.0392645
0.00916306	0.00349356	0.0203016
0.00513684	-0.00316742	-0.00287566
0.0121603	-0.00244168	0.00559884
0.00398862	-0.0293523	-0.0405048
-0.00927587	0.00951149	-0.0178439
-0.00720223	-0.00857467	-0.0705305
-0.0440093	-0.00184506	-0.00675183
-0.00747935	0.00606783	0.0144317
-0.0340023	-0.00177626	-0.00119323
-0.00720582	0.00681089	0.0971803
0.0388642	-0.00360432	0.0112639
0.00592613	0.0186317	0.00641368
0.0687699	-0.000412844	0.0170627
-0.00880475	0.0452491	0.0293227
0.0541577	-0.00354292	0.0204267
-0.0106983	0.00771083	0.0519323
0.0120368	-0.000298749	0.00908322
0.000259262	-0.0500328	0.0225337
-0.0141668	0.0238742	0.00511071
0.004537	0.031642	-0.0265406
-0.0241107	-0.0175893	0.0115637
0.0020499	-0.0341178	-0.0546065
-0.0222587	0.00606059	0.00869909
